,Load_mvgd_40_lvgd_3088000000_1,Load_mvgd_40_lvgd_3088000000_2,Load_mvgd_40_lvgd_3088000000_3,Load_mvgd_40_lvgd_3088000000_4,Load_mvgd_40_lvgd_3088000000_5,Load_mvgd_40_lvgd_3088000000_6,Load_mvgd_40_lvgd_3088000000_7,Load_mvgd_40_lvgd_3088000000_8,Load_mvgd_40_lvgd_3088000000_9,Load_mvgd_40_lvgd_3088000000_10,Load_mvgd_40_lvgd_3088000000_11,Load_mvgd_40_lvgd_3088000000_12,Load_mvgd_40_lvgd_3088000000_13,Load_mvgd_40_lvgd_3088000000_14,Load_mvgd_40_lvgd_3088000000_15,Load_mvgd_40_lvgd_3088000000_16,Load_mvgd_40_lvgd_3088000000_17,Load_mvgd_40_lvgd_3088000000_18,Load_mvgd_40_lvgd_3088000000_19,Load_mvgd_40_lvgd_3088000000_20,Load_mvgd_40_lvgd_3088000000_21,Load_mvgd_40_lvgd_3088000000_22,Load_mvgd_40_lvgd_3088000000_23,Load_mvgd_40_lvgd_3088000000_24,Load_mvgd_40_lvgd_3088000000_25,Load_mvgd_40_lvgd_3088000000_26,Load_mvgd_40_lvgd_3088000000_27,Load_mvgd_40_lvgd_3088000000_28,Load_mvgd_40_lvgd_3088000000_29,Load_mvgd_40_lvgd_3088000000_30,Load_mvgd_40_lvgd_3088000000_31,Load_mvgd_40_lvgd_3088000000_32,Load_mvgd_40_lvgd_3088000000_33,Load_mvgd_40_lvgd_3088000000_34,Load_mvgd_40_lvgd_3088000000_35,Load_mvgd_40_lvgd_3088000000_36,Load_mvgd_40_lvgd_3088000000_37,Load_mvgd_40_lvgd_3088000000_38,Load_mvgd_40_lvgd_3088000000_39,Load_mvgd_40_lvgd_3088000000_40,Load_mvgd_40_lvgd_3088000000_41,Load_mvgd_40_lvgd_3088000000_42,Load_mvgd_40_lvgd_3088000000_43,Load_mvgd_40_lvgd_3088000000_44,Load_mvgd_40_lvgd_3088000000_45,Load_mvgd_40_lvgd_3088000000_46,Load_mvgd_40_lvgd_3088000000_47,Load_mvgd_40_lvgd_3088000000_48,Load_mvgd_40_lvgd_3088000000_49,Load_mvgd_40_lvgd_3088000000_50,Load_mvgd_40_lvgd_3088000000_51,Load_mvgd_40_lvgd_3088000000_52,Load_mvgd_40_lvgd_3088000000_53,Load_mvgd_40_lvgd_3088000000_54
1970-01-01 00:00:00,0.006460824889197656,0.006460824889197656,0.006460824889197656,0.007360646192833303,0.005305545977243603,0.011180467620337739,0.006643466267157207,0.011180467620337739,0.006826931817586017,0.005305545977243603,0.005873162281634917,0.00905925685271791,0.006643466267157207,0.005965852073741063,0.011662675188376114,0.011180467620337739,0.011180467620337739,0.011662675188376114,0.011662675188376114,0.011180467620337739,0.011662675188376114,0.011662675188376114,0.006643466267157207,0.006643466267157207,0.006460824889197656,0.008614433185596872,0.012921649778395312,0.006369789974567281,0.003945160242312639,0.005879806130369798,0.007360646192833303,0.005662035532948696,0.003945160242312639,0.011485910914129167,0.005305545977243603,0.005095831979653825,0.0037746903552991293,0.005305545977243603,0.006826931817586017,0.007360646192833303,0.004056582674217778,0.005879806130369798,0.005879806130369798,0.005095831979653825,0.005879806130369798,0.009196279693888912,0.006369789974567281,0.010366822389667655,0.003945160242312639,0.005879806130369798,0.004442520187390515,0.005662035532948696,0.005305545977243603,0.008614433185596872
1970-01-01 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
