name,bus,peak_load,annual_consumption,sector
Load_mvgd_40_lvgd_4488000000_52,BranchTee_mvgd_40_lvgd_4488000000_228,0.0042464687963368174,0,ALL
Load_mvgd_40_lvgd_4488000000_53,BranchTee_mvgd_40_lvgd_4488000000_229,0.008191575290998118,0,ALL
Load_mvgd_40_lvgd_4488000000_54,BranchTee_mvgd_40_lvgd_4488000000_230,0.005306356413799834,0,ALL
Load_mvgd_40_lvgd_4488000000_55,BranchTee_mvgd_40_lvgd_4488000000_231,0.008191575290998118,0,ALL
Load_mvgd_40_lvgd_4488000000_56,BranchTee_mvgd_40_lvgd_4488000000_232,0.00456609547993206,0,ALL
Load_mvgd_40_lvgd_4488000000_57,BranchTee_mvgd_40_lvgd_4488000000_233,0.00456609547993206,0,ALL
Load_mvgd_40_lvgd_4488000000_58,BranchTee_mvgd_40_lvgd_4488000000_234,0.00481291145182028,0,ALL
Load_mvgd_40_lvgd_4488000000_59,BranchTee_mvgd_40_lvgd_4488000000_235,0.004170174542748079,0,ALL
Load_mvgd_40_lvgd_4488000000_60,BranchTee_mvgd_40_lvgd_4488000000_236,0.0044519430929337595,0,ALL
Load_mvgd_40_lvgd_4488000000_61,BranchTee_mvgd_40_lvgd_4488000000_237,0.0044519430929337595,0,ALL
Load_mvgd_40_lvgd_4488000000_62,BranchTee_mvgd_40_lvgd_4488000000_238,0.004505580961523322,0,ALL
Load_mvgd_40_lvgd_4488000000_63,BranchTee_mvgd_40_lvgd_4488000000_239,0.00456609547993206,0,ALL
Load_mvgd_40_lvgd_4488000000_64,BranchTee_mvgd_40_lvgd_4488000000_240,0.004170174542748079,0,ALL
Load_mvgd_40_lvgd_4488000000_65,BranchTee_mvgd_40_lvgd_4488000000_241,0.005055596393670541,0,ALL
Load_mvgd_40_lvgd_4488000000_66,BranchTee_mvgd_40_lvgd_4488000000_242,0.004270969796473038,0,ALL
Load_mvgd_40_lvgd_4488000000_67,BranchTee_mvgd_40_lvgd_4488000000_243,0.005707619349915077,0,ALL
Load_mvgd_40_lvgd_4488000000_68,BranchTee_mvgd_40_lvgd_4488000000_244,0.003985549054626413,0,ALL
Load_mvgd_40_lvgd_4488000000_69,BranchTee_mvgd_40_lvgd_4488000000_245,0.00536851961206718,0,ALL
Load_mvgd_40_lvgd_4488000000_70,BranchTee_mvgd_40_lvgd_4488000000_246,0.0053605029078182,0,ALL
Load_mvgd_40_lvgd_4488000000_71,BranchTee_mvgd_40_lvgd_4488000000_247,0.00512170444319813,0,ALL
Load_mvgd_40_lvgd_4488000000_72,BranchTee_mvgd_40_lvgd_4488000000_248,0.005414525383297815,0,ALL
Load_mvgd_40_lvgd_4488000000_73,BranchTee_mvgd_40_lvgd_4488000000_249,0.00507604726484036,0,ALL
Load_mvgd_40_lvgd_4488000000_74,BranchTee_mvgd_40_lvgd_4488000000_250,0.00456609547993206,0,ALL
Load_mvgd_40_lvgd_4488000000_75,BranchTee_mvgd_40_lvgd_4488000000_251,0.004170174542748079,0,ALL
Load_mvgd_40_lvgd_4488000000_76,BranchTee_mvgd_40_lvgd_4488000000_252,0.004505580961523322,0,ALL
Load_mvgd_40_lvgd_4488000000_77,BranchTee_mvgd_40_lvgd_4488000000_253,0.003985549054626413,0,ALL
Load_mvgd_40_lvgd_4488000000_78,BranchTee_mvgd_40_lvgd_4488000000_254,0.004505580961523322,0,ALL
Load_mvgd_40_lvgd_4488000000_79,BranchTee_mvgd_40_lvgd_4488000000_255,0.004505580961523322,0,ALL
Load_mvgd_40_lvgd_4488000000_80,BranchTee_mvgd_40_lvgd_4488000000_256,0.004170174542748079,0,ALL
