name,bus,control,p_nom,type,weather_cell_id,subtype,min_up_time,min_down_time,up_time_before,down_time_before
Generator_mvgd_40_lvgd_4550000000_solar_roof_mounted_232966,Bus_mvgd_40_lvgd_4550000000_gen_232966,PQ,0.006,solar,1127074,solar_roof_mounted,0,0,1,0
Generator_mvgd_40_lvgd_4550000000_solar_roof_mounted_233002,Bus_mvgd_40_lvgd_4550000000_gen_233002,PQ,0.027,solar,1127074,solar_roof_mounted,0,0,1,0
Generator_mvgd_40_lvgd_4550000000_solar_roof_mounted_235107,Bus_mvgd_40_lvgd_4550000000_gen_235107,PQ,0.028,solar,1127074,solar_roof_mounted,0,0,1,0
Generator_mvgd_40_lvgd_4550000000_solar_roof_mounted_235180,Bus_mvgd_40_lvgd_4550000000_gen_235180,PQ,0.005,solar,1127074,solar_roof_mounted,0,0,1,0
Generator_mvgd_40_lvgd_4550000000_solar_roof_mounted_1563426,Bus_mvgd_40_lvgd_4550000000_gen_1563426,PQ,0.009880000000000002,solar,1127074,solar_roof_mounted,0,0,1,0
Generator_mvgd_40_lvgd_4620000000_solar_ground_mounted_232612,Bus_mvgd_40_lvgd_4620000000_gen_232612,PQ,0.009,solar,1127074,solar_ground_mounted,0,0,1,0
Generator_mvgd_40_lvgd_4620000000_solar_ground_mounted_232692,Bus_mvgd_40_lvgd_4620000000_gen_232692,PQ,0.006,solar,1127074,solar_ground_mounted,0,0,1,0
Generator_mvgd_40_lvgd_4620000000_solar_ground_mounted_232704,Bus_mvgd_40_lvgd_4620000000_gen_232704,PQ,0.006,solar,1127074,solar_ground_mounted,0,0,1,0
Generator_mvgd_40_lvgd_4620000000_solar_ground_mounted_232732,Bus_mvgd_40_lvgd_4620000000_gen_232732,PQ,0.003,solar,1127074,solar_ground_mounted,0,0,1,0
Generator_mvgd_40_lvgd_4620000000_solar_ground_mounted_232750,Bus_mvgd_40_lvgd_4620000000_gen_232750,PQ,0.008,solar,1127074,solar_ground_mounted,0,0,1,0
Generator_mvgd_40_lvgd_4620000000_solar_roof_mounted_232901,Bus_mvgd_40_lvgd_4620000000_gen_232901,PQ,0.005,solar,1127074,solar_roof_mounted,0,0,1,0
Generator_mvgd_40_lvgd_4620000000_solar_roof_mounted_1565889,Bus_mvgd_40_lvgd_4620000000_gen_1565889,PQ,0.0095,solar,1127074,solar_roof_mounted,0,0,1,0
Generator_mvgd_40_lvgd_4620000000_solar_roof_mounted_1589334,Bus_mvgd_40_lvgd_4620000000_gen_1589334,PQ,0.00858,solar,1127074,solar_roof_mounted,0,0,1,0
Generator_mvgd_40_lvgd_4621000000_solar_ground_mounted_232760,BranchTee_mvgd_40_lvgd_4621000000_127,PQ,0.032,solar,1127074,solar_ground_mounted,0,0,1,0
Generator_mvgd_40_lvgd_4621000000_solar_roof_mounted_232927,Bus_mvgd_40_lvgd_4621000000_gen_232927,PQ,0.03,solar,1127074,solar_roof_mounted,0,0,1,0
Generator_mvgd_40_lvgd_4621000000_solar_roof_mounted_233017,BranchTee_mvgd_40_lvgd_4621000000_231,PQ,0.048,solar,1127074,solar_roof_mounted,0,0,1,0
Generator_mvgd_40_lvgd_4621000000_solar_roof_mounted_233029,Bus_mvgd_40_lvgd_4621000000_gen_233029,PQ,0.011,solar,1127074,solar_roof_mounted,0,0,1,0
Generator_mvgd_40_lvgd_4621000000_solar_roof_mounted_1582385,Bus_mvgd_40_lvgd_4621000000_gen_1582385,PQ,0.00312,solar,1127074,solar_roof_mounted,0,0,1,0
Generator_mvgd_40_lvgd_4621000001_solar_ground_mounted_232545,Bus_mvgd_40_lvgd_4621000001_gen_232545,PQ,0.003,solar,1127074,solar_ground_mounted,0,0,1,0
Generator_mvgd_40_lvgd_4621000001_solar_ground_mounted_232748,Bus_mvgd_40_lvgd_4621000001_gen_232748,PQ,0.006,solar,1127074,solar_ground_mounted,0,0,1,0
Generator_mvgd_40_lvgd_4621000001_solar_roof_mounted_232807,Bus_mvgd_40_lvgd_4621000001_gen_232807,PQ,0.028,solar,1127074,solar_roof_mounted,0,0,1,0
Generator_mvgd_40_lvgd_4621000001_solar_roof_mounted_232979,Bus_mvgd_40_lvgd_4621000001_gen_232979,PQ,0.019,solar,1127074,solar_roof_mounted,0,0,1,0
Generator_mvgd_40_lvgd_4621000001_solar_roof_mounted_233196,Bus_mvgd_40_lvgd_4621000001_gen_233196,PQ,0.027,solar,1127074,solar_roof_mounted,0,0,1,0
Generator_mvgd_40_lvgd_4621000002_solar_ground_mounted_235021,Bus_mvgd_40_lvgd_4621000002_gen_235021,PQ,0.01,solar,1127074,solar_ground_mounted,0,0,1,0
Generator_mvgd_40_lvgd_4622000000_solar_ground_mounted_232533,Bus_mvgd_40_lvgd_4622000000_gen_232533,PQ,0.002,solar,1127074,solar_ground_mounted,0,0,1,0
Generator_mvgd_40_lvgd_4622000000_solar_roof_mounted_233136,Bus_mvgd_40_lvgd_4622000000_gen_233136,PQ,0.005,solar,1127074,solar_roof_mounted,0,0,1,0
Generator_mvgd_40_lvgd_4674000000_solar_ground_mounted_232579,Bus_mvgd_40_lvgd_4674000000_gen_232579,PQ,0.012,solar,1127074,solar_ground_mounted,0,0,1,0
Generator_mvgd_40_lvgd_4674000000_solar_roof_mounted_233097,Bus_mvgd_40_lvgd_4674000000_gen_233097,PQ,0.028,solar,1127074,solar_roof_mounted,0,0,1,0
Generator_mvgd_40_lvgd_4674000000_solar_roof_mounted_1581996,Bus_mvgd_40_lvgd_4674000000_gen_1581996,PQ,0.0041600000000000005,solar,1127074,solar_roof_mounted,0,0,1,0
Generator_mvgd_40_lvgd_4674000000_solar_roof_mounted_1608284,Bus_mvgd_40_lvgd_4674000000_gen_1608284,PQ,0.00348,solar,1127074,solar_roof_mounted,0,0,1,0
Generator_mvgd_40_lvgd_4764000000_solar_ground_mounted_232701,Bus_mvgd_40_lvgd_4764000000_gen_232701,PQ,0.006,solar,1127074,solar_ground_mounted,0,0,1,0
Generator_mvgd_40_lvgd_4764000000_solar_ground_mounted_232735,Bus_mvgd_40_lvgd_4764000000_gen_232735,PQ,0.006,solar,1127074,solar_ground_mounted,0,0,1,0
Generator_mvgd_40_lvgd_4764000000_solar_roof_mounted_232934,Bus_mvgd_40_lvgd_4764000000_gen_232934,PQ,0.004,solar,1127074,solar_roof_mounted,0,0,1,0
Generator_mvgd_40_lvgd_4764000000_solar_roof_mounted_233122,Bus_mvgd_40_lvgd_4764000000_gen_233122,PQ,0.008,solar,1127074,solar_roof_mounted,0,0,1,0
Generator_mvgd_40_lvgd_4764000000_solar_ground_mounted_235030,Bus_mvgd_40_lvgd_4764000000_gen_235030,PQ,0.02,solar,1127074,solar_ground_mounted,0,0,1,0
Generator_mvgd_40_lvgd_4764000000_solar_roof_mounted_235140,Bus_mvgd_40_lvgd_4764000000_gen_235140,PQ,0.008,solar,1127074,solar_roof_mounted,0,0,1,0
Generator_mvgd_40_lvgd_4830000000_solar_roof_mounted_232954,Bus_mvgd_40_lvgd_4830000000_gen_232954,PQ,0.024,solar,1127074,solar_roof_mounted,0,0,1,0
Generator_mvgd_40_lvgd_4830000000_solar_roof_mounted_233110,Bus_mvgd_40_lvgd_4830000000_gen_233110,PQ,0.011,solar,1127074,solar_roof_mounted,0,0,1,0
Generator_mvgd_40_lvgd_4830000000_solar_ground_mounted_235061,Bus_mvgd_40_lvgd_4830000000_gen_235061,PQ,0.012,solar,1127074,solar_ground_mounted,0,0,1,0
Generator_mvgd_40_lvgd_4831000000_solar_ground_mounted_232616,Bus_mvgd_40_lvgd_4831000000_gen_232616,PQ,0.004,solar,1127074,solar_ground_mounted,0,0,1,0
Generator_mvgd_40_lvgd_4831000000_solar_roof_mounted_232849,Bus_mvgd_40_lvgd_4831000000_gen_232849,PQ,0.005,solar,1127074,solar_roof_mounted,0,0,1,0
Generator_mvgd_40_lvgd_4831000000_solar_roof_mounted_233055,Bus_mvgd_40_lvgd_4831000000_gen_233055,PQ,0.004,solar,1127074,solar_roof_mounted,0,0,1,0
Generator_mvgd_40_lvgd_4831000000_solar_roof_mounted_233081,BranchTee_mvgd_40_lvgd_4831000000_5,PQ,0.042,solar,1127074,solar_roof_mounted,0,0,1,0
Generator_mvgd_40_lvgd_4831000000_solar_ground_mounted_235083,Bus_mvgd_40_lvgd_4831000000_gen_235083,PQ,0.03,solar,1127074,solar_ground_mounted,0,0,1,0
Generator_mvgd_40_lvgd_4840000000_solar_ground_mounted_232641,Bus_mvgd_40_lvgd_4840000000_gen_232641,PQ,0.002,solar,1127074,solar_ground_mounted,0,0,1,0
Generator_mvgd_40_lvgd_4840000000_solar_ground_mounted_232688,Bus_mvgd_40_lvgd_4840000000_gen_232688,PQ,0.004,solar,1127074,solar_ground_mounted,0,0,1,0
Generator_mvgd_40_lvgd_4840000000_solar_roof_mounted_232994,BranchTee_mvgd_40_lvgd_4840000000_111,PQ,0.039,solar,1127074,solar_roof_mounted,0,0,1,0
Generator_mvgd_40_lvgd_4840000000_solar_ground_mounted_235053,Bus_mvgd_40_lvgd_4840000000_gen_235053,PQ,0.005,solar,1127074,solar_ground_mounted,0,0,1,0
Generator_mvgd_40_lvgd_4855000000_solar_ground_mounted_232527,Bus_mvgd_40_lvgd_4855000000_gen_232527,PQ,0.002,solar,1127074,solar_ground_mounted,0,0,1,0
Generator_mvgd_40_lvgd_4855000000_solar_ground_mounted_232647,Bus_mvgd_40_lvgd_4855000000_gen_232647,PQ,0.002,solar,1127074,solar_ground_mounted,0,0,1,0
Generator_mvgd_40_lvgd_4855000000_solar_ground_mounted_232679,Bus_mvgd_40_lvgd_4855000000_gen_232679,PQ,0.012,solar,1127074,solar_ground_mounted,0,0,1,0
Generator_mvgd_40_lvgd_4855000000_solar_roof_mounted_233169,Bus_mvgd_40_lvgd_4855000000_gen_233169,PQ,0.024,solar,1127074,solar_roof_mounted,0,0,1,0
Generator_mvgd_40_lvgd_4855000000_solar_roof_mounted_234452,Bus_mvgd_40_lvgd_4855000000_gen_234452,PQ,0.006,solar,1127074,solar_roof_mounted,0,0,1,0
Generator_mvgd_40_lvgd_4918000000_solar_ground_mounted_232767,BranchTee_mvgd_40_lvgd_4918000000_30,PQ,0.033,solar,1127074,solar_ground_mounted,0,0,1,0
Generator_mvgd_40_lvgd_4918000000_solar_roof_mounted_232809,Bus_mvgd_40_lvgd_4918000000_gen_232809,PQ,0.005,solar,1127074,solar_roof_mounted,0,0,1,0
Generator_mvgd_40_lvgd_4918000000_solar_roof_mounted_232958,Bus_mvgd_40_lvgd_4918000000_gen_232958,PQ,0.015,solar,1127074,solar_roof_mounted,0,0,1,0
Generator_mvgd_40_lvgd_4918000000_solar_roof_mounted_232990,Bus_mvgd_40_lvgd_4918000000_gen_232990,PQ,0.011,solar,1127074,solar_roof_mounted,0,0,1,0
Generator_mvgd_40_lvgd_4918000000_solar_roof_mounted_233186,Bus_mvgd_40_lvgd_4918000000_gen_233186,PQ,0.022,solar,1127074,solar_roof_mounted,0,0,1,0
Generator_mvgd_40_lvgd_4918000000_solar_roof_mounted_235142,Bus_mvgd_40_lvgd_4918000000_gen_235142,PQ,0.005,solar,1127074,solar_roof_mounted,0,0,1,0
Generator_mvgd_40_lvgd_4918000000_solar_roof_mounted_235148,Bus_mvgd_40_lvgd_4918000000_gen_235148,PQ,0.006,solar,1127074,solar_roof_mounted,0,0,1,0
Generator_mvgd_40_lvgd_5227000001_solar_roof_mounted_233001,Bus_mvgd_40_lvgd_5227000001_gen_233001,PQ,0.004,solar,1127074,solar_roof_mounted,0,0,1,0
Generator_mvgd_40_lvgd_5227000001_solar_roof_mounted_235105,BranchTee_mvgd_40_lvgd_5227000001_5,PQ,0.034,solar,1127074,solar_roof_mounted,0,0,1,0
Generator_mvgd_40_lvgd_5305000000_solar_ground_mounted_232606,Bus_mvgd_40_lvgd_5305000000_gen_232606,PQ,0.008,solar,1127074,solar_ground_mounted,0,0,1,0
Generator_mvgd_40_lvgd_5305000000_solar_ground_mounted_232680,Bus_mvgd_40_lvgd_5305000000_gen_232680,PQ,0.009,solar,1127074,solar_ground_mounted,0,0,1,0
Generator_mvgd_40_lvgd_5305000000_solar_roof_mounted_232946,Bus_mvgd_40_lvgd_5305000000_gen_232946,PQ,0.01,solar,1127074,solar_roof_mounted,0,0,1,0
Generator_mvgd_40_lvgd_5305000000_solar_roof_mounted_233171,BranchTee_mvgd_40_lvgd_5305000000_125,PQ,0.04,solar,1127074,solar_roof_mounted,0,0,1,0
Generator_mvgd_40_lvgd_5305000000_solar_roof_mounted_235101,Bus_mvgd_40_lvgd_5305000000_gen_235101,PQ,0.008,solar,1127074,solar_roof_mounted,0,0,1,0
Generator_mvgd_40_lvgd_5371000000_solar_ground_mounted_232630,Bus_mvgd_40_lvgd_5371000000_gen_232630,PQ,0.003,solar,1127074,solar_ground_mounted,0,0,1,0
Generator_mvgd_40_lvgd_5371000000_solar_ground_mounted_232652,Bus_mvgd_40_lvgd_5371000000_gen_232652,PQ,0.006,solar,1127074,solar_ground_mounted,0,0,1,0
Generator_mvgd_40_lvgd_5371000000_solar_roof_mounted_232863,BranchTee_mvgd_40_lvgd_5371000000_102,PQ,0.057,solar,1127074,solar_roof_mounted,0,0,1,0
Generator_mvgd_40_lvgd_5371000000_gas_landfill_232962,Bus_mvgd_40_lvgd_5371000000_gen_232962,PQ,0.191,gas,,gas_landfill,0,0,1,0
Generator_mvgd_40_lvgd_5371000000_solar_roof_mounted_233003,Bus_mvgd_40_lvgd_5371000000_gen_233003,PQ,0.029,solar,1127074,solar_roof_mounted,0,0,1,0
Generator_mvgd_40_lvgd_5371000000_solar_roof_mounted_233153,Bus_mvgd_40_lvgd_5371000000_gen_233153,PQ,0.004,solar,1127074,solar_roof_mounted,0,0,1,0
Generator_mvgd_40_lvgd_5371000001_solar_ground_mounted_232650,BranchTee_mvgd_40_lvgd_5371000001_65,PQ,0.037,solar,1127074,solar_ground_mounted,0,0,1,0
Generator_mvgd_40_lvgd_5371000001_solar_ground_mounted_232662,Bus_mvgd_40_lvgd_5371000001_gen_232662,PQ,0.007,solar,1127074,solar_ground_mounted,0,0,1,0
Generator_mvgd_40_lvgd_5371000001_solar_roof_mounted_232872,Bus_mvgd_40_lvgd_5371000001_gen_232872,PQ,0.024,solar,1127074,solar_roof_mounted,0,0,1,0
Generator_mvgd_40_lvgd_5371000001_solar_roof_mounted_232876,Bus_mvgd_40_lvgd_5371000001_gen_232876,PQ,0.021,solar,1127074,solar_roof_mounted,0,0,1,0
Generator_mvgd_40_lvgd_5371000001_solar_roof_mounted_233004,Bus_mvgd_40_lvgd_5371000001_gen_233004,PQ,0.018,solar,1127074,solar_roof_mounted,0,0,1,0
Generator_mvgd_40_lvgd_5371000001_solar_roof_mounted_233023,Bus_mvgd_40_lvgd_5371000001_gen_233023,PQ,0.019,solar,1127074,solar_roof_mounted,0,0,1,0
Generator_mvgd_40_lvgd_5371000001_solar_roof_mounted_233027,Bus_mvgd_40_lvgd_5371000001_gen_233027,PQ,0.023,solar,1127074,solar_roof_mounted,0,0,1,0
Generator_mvgd_40_lvgd_5371000001_solar_roof_mounted_235172,Bus_mvgd_40_lvgd_5371000001_gen_235172,PQ,0.024,solar,1127074,solar_roof_mounted,0,0,1,0
Generator_mvgd_40_lvgd_5371000001_solar_roof_mounted_1578911,Bus_mvgd_40_lvgd_5371000001_gen_1578911,PQ,0.013789999999999998,solar,1127074,solar_roof_mounted,0,0,1,0
Generator_mvgd_40_lvgd_5372000000_solar_ground_mounted_232718,Bus_mvgd_40_lvgd_5372000000_gen_232718,PQ,0.002,solar,1127074,solar_ground_mounted,0,0,1,0
Generator_mvgd_40_lvgd_5372000000_solar_roof_mounted_232792,BranchTee_mvgd_40_lvgd_5372000000_4,PQ,0.053,solar,1127074,solar_roof_mounted,0,0,1,0
Generator_mvgd_40_lvgd_5372000000_solar_roof_mounted_232840,Bus_mvgd_40_lvgd_5372000000_gen_232840,PQ,0.005,solar,1127074,solar_roof_mounted,0,0,1,0
Generator_mvgd_40_lvgd_5372000000_solar_roof_mounted_233133,Bus_mvgd_40_lvgd_5372000000_gen_233133,PQ,0.023,solar,1127074,solar_roof_mounted,0,0,1,0
Generator_mvgd_40_lvgd_5404000000_solar_roof_mounted_233014,Bus_mvgd_40_lvgd_5404000000_gen_233014,PQ,0.006,solar,1127074,solar_roof_mounted,0,0,1,0
Generator_mvgd_40_lvgd_5404000000_solar_roof_mounted_233098,Bus_mvgd_40_lvgd_5404000000_gen_233098,PQ,0.002,solar,1126074,solar_roof_mounted,0,0,1,0
Generator_mvgd_40_lvgd_5404000000_solar_roof_mounted_233099,Bus_mvgd_40_lvgd_5404000000_gen_233099,PQ,0.005,solar,1127074,solar_roof_mounted,0,0,1,0
Generator_mvgd_40_lvgd_5404000000_solar_roof_mounted_233132,Bus_mvgd_40_lvgd_5404000000_gen_233132,PQ,0.004,solar,1127074,solar_roof_mounted,0,0,1,0
Generator_mvgd_40_lvgd_5404000000_solar_roof_mounted_233177,Bus_mvgd_40_lvgd_5404000000_gen_233177,PQ,0.012,solar,1127074,solar_roof_mounted,0,0,1,0
Generator_mvgd_40_lvgd_5404000000_solar_ground_mounted_235011,Bus_mvgd_40_lvgd_5404000000_gen_235011,PQ,0.01,solar,1127074,solar_ground_mounted,0,0,1,0
Generator_mvgd_40_lvgd_5511000000_solar_ground_mounted_232685,Bus_mvgd_40_lvgd_5511000000_gen_232685,PQ,0.004,solar,1127074,solar_ground_mounted,0,0,1,0
Generator_mvgd_40_lvgd_5511000000_solar_roof_mounted_233045,Bus_mvgd_40_lvgd_5511000000_gen_233045,PQ,0.024,solar,1127074,solar_roof_mounted,0,0,1,0
Generator_mvgd_40_lvgd_5525000000_solar_roof_mounted_233167,Bus_mvgd_40_lvgd_5525000000_gen_233167,PQ,0.01,solar,1127074,solar_roof_mounted,0,0,1,0
Generator_mvgd_40_lvgd_5529000000_solar_ground_mounted_232620,Bus_mvgd_40_lvgd_5529000000_gen_232620,PQ,0.009,solar,1127074,solar_ground_mounted,0,0,1,0
Generator_mvgd_40_lvgd_5529000000_solar_ground_mounted_235073,BranchTee_mvgd_40_lvgd_5529000000_52,PQ,0.031,solar,1127074,solar_ground_mounted,0,0,1,0
Generator_mvgd_40_lvgd_5529000000_solar_roof_mounted_235166,Bus_mvgd_40_lvgd_5529000000_gen_235166,PQ,0.03,solar,1127074,solar_roof_mounted,0,0,1,0
Generator_mvgd_40_lvgd_5536000000_solar_roof_mounted_232813,Bus_mvgd_40_lvgd_5536000000_gen_232813,PQ,0.014,solar,1127074,solar_roof_mounted,0,0,1,0
Generator_mvgd_40_lvgd_5536000000_solar_roof_mounted_232949,Bus_mvgd_40_lvgd_5536000000_gen_232949,PQ,0.008,solar,1127074,solar_roof_mounted,0,0,1,0
Generator_mvgd_40_lvgd_5536000000_solar_roof_mounted_233085,Bus_mvgd_40_lvgd_5536000000_gen_233085,PQ,0.028,solar,1127074,solar_roof_mounted,0,0,1,0
Generator_mvgd_40_lvgd_5583000000_solar_ground_mounted_232590,Bus_mvgd_40_lvgd_5583000000_gen_232590,PQ,0.004,solar,1127074,solar_ground_mounted,0,0,1,0
Generator_mvgd_40_lvgd_5583000000_solar_ground_mounted_232644,Bus_mvgd_40_lvgd_5583000000_gen_232644,PQ,0.028,solar,1127074,solar_ground_mounted,0,0,1,0
Generator_mvgd_40_lvgd_5583000000_solar_ground_mounted_232702,Bus_mvgd_40_lvgd_5583000000_gen_232702,PQ,0.004,solar,1127074,solar_ground_mounted,0,0,1,0
Generator_mvgd_40_lvgd_5583000000_solar_roof_mounted_232803,Bus_mvgd_40_lvgd_5583000000_gen_232803,PQ,0.01,solar,1127074,solar_roof_mounted,0,0,1,0
Generator_mvgd_40_lvgd_5583000000_solar_roof_mounted_232890,Bus_mvgd_40_lvgd_5583000000_gen_232890,PQ,0.03,solar,1127074,solar_roof_mounted,0,0,1,0
Generator_mvgd_40_lvgd_5583000000_solar_roof_mounted_233038,Bus_mvgd_40_lvgd_5583000000_gen_233038,PQ,0.004,solar,1127074,solar_roof_mounted,0,0,1,0
Generator_mvgd_40_lvgd_5583000000_solar_ground_mounted_235015,Bus_mvgd_40_lvgd_5583000000_gen_235015,PQ,0.005,solar,1127074,solar_ground_mounted,0,0,1,0
Generator_mvgd_40_lvgd_5583000000_solar_ground_mounted_235031,Bus_mvgd_40_lvgd_5583000000_gen_235031,PQ,0.03,solar,1127074,solar_ground_mounted,0,0,1,0
Generator_mvgd_40_lvgd_5588000000_solar_ground_mounted_232626,Bus_mvgd_40_lvgd_5588000000_gen_232626,PQ,0.007,solar,1127074,solar_ground_mounted,0,0,1,0
Generator_mvgd_40_lvgd_5588000000_solar_roof_mounted_235128,Bus_mvgd_40_lvgd_5588000000_gen_235128,PQ,0.005,solar,1127074,solar_roof_mounted,0,0,1,0
Generator_mvgd_40_lvgd_5595000000_solar_ground_mounted_232646,Bus_mvgd_40_lvgd_5595000000_gen_232646,PQ,0.005,solar,1127074,solar_ground_mounted,0,0,1,0
Generator_mvgd_40_lvgd_5595000000_solar_ground_mounted_232691,Bus_mvgd_40_lvgd_5595000000_gen_232691,PQ,0.017,solar,1127074,solar_ground_mounted,0,0,1,0
Generator_mvgd_40_lvgd_5595000000_solar_ground_mounted_232752,Bus_mvgd_40_lvgd_5595000000_gen_232752,PQ,0.003,solar,1127074,solar_ground_mounted,0,0,1,0
Generator_mvgd_40_lvgd_5595000000_solar_roof_mounted_232854,BranchTee_mvgd_40_lvgd_5595000000_5,PQ,0.081,solar,1127074,solar_roof_mounted,0,0,1,0
Generator_mvgd_40_lvgd_5595000000_solar_roof_mounted_232858,Bus_mvgd_40_lvgd_5595000000_gen_232858,PQ,0.019,solar,1127074,solar_roof_mounted,0,0,1,0
Generator_mvgd_40_lvgd_5595000000_solar_roof_mounted_233119,Bus_mvgd_40_lvgd_5595000000_gen_233119,PQ,0.009,solar,1127074,solar_roof_mounted,0,0,1,0
Generator_mvgd_40_lvgd_5595000000_solar_ground_mounted_235020,BranchTee_mvgd_40_lvgd_5595000000_2,PQ,0.047,solar,1127074,solar_ground_mounted,0,0,1,0
