name,bus0,bus1,length,r,x,s_nom,kind,type_info,geometry,x_pu_eff,r_pu_eff,v_nom
Branch_LVCableDist_mvgd_40_lvgd_5588000000_141_Load_mvgd_40_lvgd_5588000000_63,BranchTee_mvgd_40_lvgd_5588000000_141,Bus_mvgd_40_lvgd_5588000000_loa_63,0.001,0.0008680000000000001,8.513716091228341e-05,0.08521689973238876,cable,NAYY 4x1x35,,0.0005321072557017713,0.005424999999999999,0.4
Branch_LVCableDist_mvgd_40_lvgd_5588000000_142_LVCableDist_mvgd_40_lvgd_5588000000_30,BranchTee_mvgd_40_lvgd_5588000000_30,BranchTee_mvgd_40_lvgd_5588000000_142,0.013643750003755352,0.011842775003259646,0.0011615901395166867,0.08521689973238876,cable,NAYY 4x1x35,"LINESTRING (4282086.279637838 2732475.820093113, 4282072.87962833 2732473.252670404)",0.007259938371979291,0.07401734377037278,0.4
Branch_LVCableDist_mvgd_40_lvgd_5588000000_142_Load_mvgd_40_lvgd_5588000000_64,BranchTee_mvgd_40_lvgd_5588000000_142,Bus_mvgd_40_lvgd_5588000000_loa_64,0.001,0.0008680000000000001,8.513716091228341e-05,0.08521689973238876,cable,NAYY 4x1x35,,0.0005321072557017713,0.005424999999999999,0.4
Branch_LVCableDist_mvgd_40_lvgd_5588000000_143_LVCableDist_mvgd_40_lvgd_5588000000_50,BranchTee_mvgd_40_lvgd_5588000000_50,BranchTee_mvgd_40_lvgd_5588000000_143,0.017307544177166026,0.01502294834578011,0.0014735151736078376,0.08521689973238876,cable,NAYY 4x1x35,"LINESTRING (4282065.408116722 2732385.894029438, 4282079.082130428 2732396.504045205)",0.009209469835048983,0.09389342716112567,0.4
Branch_LVCableDist_mvgd_40_lvgd_5588000000_143_Load_mvgd_40_lvgd_5588000000_65,BranchTee_mvgd_40_lvgd_5588000000_143,Bus_mvgd_40_lvgd_5588000000_loa_65,0.001,0.0008680000000000001,8.513716091228341e-05,0.08521689973238876,cable,NAYY 4x1x35,,0.0005321072557017713,0.005424999999999999,0.4
Branch_LVCableDist_mvgd_40_lvgd_5588000000_144_LVCableDist_mvgd_40_lvgd_5588000000_50,BranchTee_mvgd_40_lvgd_5588000000_50,BranchTee_mvgd_40_lvgd_5588000000_144,0.011856145774131526,0.010291134531946165,0.0010093985905717247,0.08521689973238876,cable,NAYY 4x1x35,"LINESTRING (4282079.114131703 2732408.360147791, 4282079.082130428 2732396.504045205)",0.0063087411910732775,0.06431959082466351,0.4
Branch_LVCableDist_mvgd_40_lvgd_5588000000_144_Load_mvgd_40_lvgd_5588000000_66,BranchTee_mvgd_40_lvgd_5588000000_144,Bus_mvgd_40_lvgd_5588000000_loa_66,0.001,0.0008680000000000001,8.513716091228341e-05,0.08521689973238876,cable,NAYY 4x1x35,,0.0005321072557017713,0.005424999999999999,0.4
Branch_LVCableDist_mvgd_40_lvgd_5588000000_145_LVCableDist_mvgd_40_lvgd_5588000000_52,BranchTee_mvgd_40_lvgd_5588000000_52,BranchTee_mvgd_40_lvgd_5588000000_145,0.016855266803967903,0.01463037158584414,0.0014350095621088843,0.08521689973238876,cable,NAYY 4x1x35,"LINESTRING (4282083.401730404 2732444.538375463, 4282096.675092656 2732434.150022679)",0.008968809763180525,0.09143982241152586,0.4
Branch_LVCableDist_mvgd_40_lvgd_5588000000_145_Load_mvgd_40_lvgd_5588000000_67,BranchTee_mvgd_40_lvgd_5588000000_145,Bus_mvgd_40_lvgd_5588000000_loa_67,0.001,0.0008680000000000001,8.513716091228341e-05,0.08521689973238876,cable,NAYY 4x1x35,,0.0005321072557017713,0.005424999999999999,0.4
Branch_LVCableDist_mvgd_40_lvgd_5588000000_146_LVCableDist_mvgd_40_lvgd_5588000000_29,BranchTee_mvgd_40_lvgd_5588000000_29,BranchTee_mvgd_40_lvgd_5588000000_146,0.019429078025084985,0.016864439725773766,0.0016541365421989698,0.08521689973238876,cable,NAYY 4x1x35,"LINESTRING (4282066.266380496 2732453.308999599, 4282067.453772394 2732472.701760449)",0.01033835338874356,0.10540274828608602,0.4
Branch_LVCableDist_mvgd_40_lvgd_5588000000_146_Load_mvgd_40_lvgd_5588000000_68,BranchTee_mvgd_40_lvgd_5588000000_146,Bus_mvgd_40_lvgd_5588000000_loa_68,0.001,0.0008680000000000001,8.513716091228341e-05,0.08521689973238876,cable,NAYY 4x1x35,,0.0005321072557017713,0.005424999999999999,0.4
Branch_LVCableDist_mvgd_40_lvgd_5588000000_147_LVCableDist_mvgd_40_lvgd_5588000000_32,BranchTee_mvgd_40_lvgd_5588000000_32,BranchTee_mvgd_40_lvgd_5588000000_147,0.011663439978835946,0.0101238659016296,0.0009929921662689154,0.08521689973238876,cable,NAYY 4x1x35,"LINESTRING (4282062.636199396 2732461.48045287, 4282056.872550086 2732471.620284169)",0.00620620103918072,0.06327416188518499,0.4
Branch_LVCableDist_mvgd_40_lvgd_5588000000_147_Load_mvgd_40_lvgd_5588000000_69,BranchTee_mvgd_40_lvgd_5588000000_147,Bus_mvgd_40_lvgd_5588000000_loa_69,0.001,0.0008680000000000001,8.513716091228341e-05,0.08521689973238876,cable,NAYY 4x1x35,,0.0005321072557017713,0.005424999999999999,0.4
Branch_LVCableDist_mvgd_40_lvgd_5588000000_148_LVCableDist_mvgd_40_lvgd_5588000000_34,BranchTee_mvgd_40_lvgd_5588000000_34,BranchTee_mvgd_40_lvgd_5588000000_148,0.014057926721740985,0.012202280394471174,0.001196851969401951,0.08521689973238876,cable,NAYY 4x1x35,"LINESTRING (4282065.916116985 2732507.839759578, 4282079.853935328 2732506.006041073)",0.007480324808762192,0.07626425246544483,0.4
Branch_LVCableDist_mvgd_40_lvgd_5588000000_148_Load_mvgd_40_lvgd_5588000000_70,BranchTee_mvgd_40_lvgd_5588000000_148,Bus_mvgd_40_lvgd_5588000000_loa_70,0.001,0.0008680000000000001,8.513716091228341e-05,0.08521689973238876,cable,NAYY 4x1x35,,0.0005321072557017713,0.005424999999999999,0.4
Branch_LVCableDist_mvgd_40_lvgd_5588000000_149_LVCableDist_mvgd_40_lvgd_5588000000_26,BranchTee_mvgd_40_lvgd_5588000000_26,BranchTee_mvgd_40_lvgd_5588000000_149,0.024894301223094707,0.021608253461646205,0.0021194301290294675,0.08521689973238876,cable,NAYY 4x1x35,"LINESTRING (4282020.471138228 2732503.938852068, 4282000.790553762 2732519.18355044)",0.013246438306434169,0.13505158413528875,0.4
Branch_LVCableDist_mvgd_40_lvgd_5588000000_149_Load_mvgd_40_lvgd_5588000000_71,BranchTee_mvgd_40_lvgd_5588000000_149,Bus_mvgd_40_lvgd_5588000000_loa_71,0.001,0.0008680000000000001,8.513716091228341e-05,0.08521689973238876,cable,NAYY 4x1x35,,0.0005321072557017713,0.005424999999999999,0.4
Branch_LVCableDist_mvgd_40_lvgd_5588000000_14_LVCableDist_mvgd_40_lvgd_5588000000_15,BranchTee_mvgd_40_lvgd_5588000000_14,BranchTee_mvgd_40_lvgd_5588000000_15,0.021499017953199407,0.004428797698359078,0.001729053615645858,0.1905255888325765,cable,NAYY 4x1x150,"LINESTRING (4282110.657747543 2732248.539637199, 4282089.738210433 2732253.497533935)",0.010806585097786611,0.027679985614744232,0.4
Branch_LVCableDist_mvgd_40_lvgd_5588000000_14_LVCableDist_mvgd_40_lvgd_5588000000_228,BranchTee_mvgd_40_lvgd_5588000000_14,BranchTee_mvgd_40_lvgd_5588000000_228,0.014487840668872827,0.012575445700581615,0.0012334536222973495,0.08521689973238876,cable,NAYY 4x1x35,"LINESTRING (4282124.907244531 2732251.156765942, 4282110.657747543 2732248.539637199)",0.007709085139358433,0.07859653562863507,0.4
