name,bus,peak_load,annual_consumption,sector
Load_mvgd_40_lvgd_2765000000_215,BranchTee_mvgd_40_lvgd_2765000000_414,0.006288525017010406,0,ALL
Load_mvgd_40_lvgd_2765000000_216,BranchTee_mvgd_40_lvgd_2765000000_415,0.006460141684141294,0,ALL
Load_mvgd_40_lvgd_2765000000_217,BranchTee_mvgd_40_lvgd_2765000000_416,0.006460141684141294,0,ALL
Load_mvgd_40_lvgd_2765000000_218,BranchTee_mvgd_40_lvgd_2765000000_417,0.005944661324827123,0,ALL
Load_mvgd_40_lvgd_2765000000_219,BranchTee_mvgd_40_lvgd_2765000000_418,0.005944661324827123,0,ALL
Load_mvgd_40_lvgd_2765000000_220,BranchTee_mvgd_40_lvgd_2765000000_419,0.005779531843581926,0,ALL
Load_mvgd_40_lvgd_2765000000_221,BranchTee_mvgd_40_lvgd_2765000000_420,0.005779531843581926,0,ALL
Load_mvgd_40_lvgd_2765000000_222,BranchTee_mvgd_40_lvgd_2765000000_421,0.005779531843581926,0,ALL
Load_mvgd_40_lvgd_2765000000_223,BranchTee_mvgd_40_lvgd_2765000000_422,0.006007902402750815,0,ALL
Load_mvgd_40_lvgd_2765000000_224,BranchTee_mvgd_40_lvgd_2765000000_423,0.005492350137068538,0,ALL
